date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:28:15	22748/22748	---MCZ	200	added ('OK')	application/javascript	etag:W/%22933a277d115fd562bec18d7c64dcdeb3%22	https://tailwindcss.com/_next/static/chunks/pages/docs/scale-83adf76f2a4e6839.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/scale-83adf76f2a4e6839.js	(from https://tailwindcss.com/docs/scale)
19:28:15	407503/407503	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:14%20GMT	https://tailwindcss.com/api/og?path=/docs/scale	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogfb07.png	(from https://tailwindcss.com/docs/scale)
19:28:16	18001/18001	---MCZ	200	added ('OK')	application/javascript	etag:W/%22028cee2de68fda280d0663aeea9d5184%22	https://tailwindcss.com/_next/static/chunks/pages/docs/rotate-c7f6a3c952530a56.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/rotate-c7f6a3c952530a56.js	(from https://tailwindcss.com/docs/rotate)
19:28:16	408041/408041	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:15%20GMT	https://tailwindcss.com/api/og?path=/docs/rotate	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/oge0ed.png	(from https://tailwindcss.com/docs/rotate)
19:28:17	20730/20730	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f36803bc724671867d02ee9dc9e35364%22	https://tailwindcss.com/_next/static/chunks/142-7a6ca63e4a6b4b75.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/142-7a6ca63e4a6b4b75.js	(from https://tailwindcss.com/docs/translate)
19:28:17	407736/407736	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:17%20GMT	https://tailwindcss.com/api/og?path=/docs/translate	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og21c1.png	(from https://tailwindcss.com/docs/translate)
19:28:18	18079/18079	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e9cfc310af18c12490981f44c2bc6b43%22	https://tailwindcss.com/_next/static/chunks/pages/docs/translate-0641d126e7848363.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/translate-0641d126e7848363.js	(from https://tailwindcss.com/docs/translate)
19:28:18	408247/408247	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:17%20GMT	https://tailwindcss.com/api/og?path=/docs/skew	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og1cb7.png	(from https://tailwindcss.com/docs/skew)
19:28:18	19623/19623	---MCZ	200	added ('OK')	application/javascript	etag:W/%2299ea872a4e0ea5de14b6794194026706%22	https://tailwindcss.com/_next/static/chunks/pages/docs/skew-e8a9d869a5b6cbd0.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/skew-e8a9d869a5b6cbd0.js	(from https://tailwindcss.com/docs/skew)
19:28:19	11292/11292	---MCZ	200	added ('OK')	application/javascript	etag:W/%22afd2713812c5829fd204869086e49e91%22	https://tailwindcss.com/_next/static/chunks/pages/docs/transform-origin-35e0e22b3a791964.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/transform-origin-35e0e22b3a791964.js	(from https://tailwindcss.com/docs/transform-origin)
19:28:20	414621/414621	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:19%20GMT	https://tailwindcss.com/api/og?path=/docs/transform-origin	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogb445.png	(from https://tailwindcss.com/docs/transform-origin)
19:28:21	25345/25345	---MCZ	200	added ('OK')	application/javascript	etag:W/%22baa114886c84dbc95dec6e4f208b9b32%22	https://tailwindcss.com/_next/static/chunks/pages/docs/accent-color-b1d0988a3657425d.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/accent-color-b1d0988a3657425d.js	(from https://tailwindcss.com/docs/accent-color)
19:28:21	413359/413359	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:20%20GMT	https://tailwindcss.com/api/og?path=/docs/accent-color	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og88f2.png	(from https://tailwindcss.com/docs/accent-color)
19:28:21	138/138	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2022%20Jan%202025%2000:28:21%20GMT	https://tailwindcss.com/docs/colors	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/docs/colors	(from https://tailwindcss.com/docs/accent-color)
19:28:23	18760/18760	---MCZ	200	added ('OK')	application/javascript	etag:W/%229627b20426a8d0081e37ad32765345e9%22	https://tailwindcss.com/_next/static/chunks/pages/docs/appearance-6360228f7f7c3899.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/appearance-6360228f7f7c3899.js	(from https://tailwindcss.com/docs/appearance)
19:28:23	131/131	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2022%20Jan%202025%2000:28:22%20GMT	https://tailwindcss.com/docs/examples/forms	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/docs/examples/forms	(from https://tailwindcss.com/docs/appearance)
19:28:23	411726/411726	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:22%20GMT	https://tailwindcss.com/api/og?path=/docs/appearance	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og689a.png	(from https://tailwindcss.com/docs/appearance)
19:28:23	147/147	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2022%20Jan%202025%2000:28:23%20GMT	https://tailwindcss.com/components/forms	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/components/forms	(from https://tailwindcss.com/docs/appearance)
19:28:24	414057/414057	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:23%20GMT	https://tailwindcss.com/api/og?path=/docs/cursor	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og3568.png	(from https://tailwindcss.com/docs/cursor)
19:28:24	11783/11783	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dd4ea386ccb9d4ddb953bcaacb4eac5a%22	https://tailwindcss.com/_next/static/chunks/pages/docs/cursor-93f59759e6add8b9.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/cursor-93f59759e6add8b9.js	(from https://tailwindcss.com/docs/cursor)
19:28:24	2025/2025	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217d42e7f99cfe42ad48a8f580b8ee174%22	https://tailwindcss.com/img/cursors/cursor-auto.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-auto.svg	(from https://tailwindcss.com/docs/cursor)
19:28:24	2025/2025	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22908c950f2e90d32fd1e48a5a1c2d2ab5%22	https://tailwindcss.com/img/cursors/cursor-default.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-default.svg	(from https://tailwindcss.com/docs/cursor)
19:28:24	1166/1166	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223719feab1d8b207b7c403d616afff79%22	https://tailwindcss.com/img/cursors/cursor-pointer.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-pointer.svg	(from https://tailwindcss.com/docs/cursor)
19:28:25	1213/1213	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22519d5870dd6ab2cbdcf58e1d24c6b72f%22	https://tailwindcss.com/img/cursors/cursor-wait.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-wait.svg	(from https://tailwindcss.com/docs/cursor)
19:28:25	2008/2008	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267a33620e6128b6110ea0a36472a6e32%22	https://tailwindcss.com/img/cursors/cursor-text.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-text.svg	(from https://tailwindcss.com/docs/cursor)
19:28:25	1173/1173	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22591391b8ea9769e78b19a33ba456379d%22	https://tailwindcss.com/img/cursors/cursor-move.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-move.svg	(from https://tailwindcss.com/docs/cursor)
19:28:25	19747/19747	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e6e3c68a90f8e09e0375d7ae8355674c%22	https://tailwindcss.com/img/cursors/cursor-help.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-help.svg	(from https://tailwindcss.com/docs/cursor)
19:28:25	859/859	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c2e80d7bf66b8813cae29cd28660364a%22	https://tailwindcss.com/img/cursors/cursor-not-allowed.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-not-allowed.svg	(from https://tailwindcss.com/docs/cursor)
19:28:26	1155/1155	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224807798dafc20cded39df246d87bf7ee%22	https://tailwindcss.com/img/cursors/cursor-context-menu.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-context-menu.svg	(from https://tailwindcss.com/docs/cursor)
19:28:26	1213/1213	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f07d0313fcdfe110b1280a6a2cb168a2%22	https://tailwindcss.com/img/cursors/cursor-progress.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-progress.svg	(from https://tailwindcss.com/docs/cursor)
19:28:26	243/243	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cf1433ccbcdaf74879f0f04565c002c8%22	https://tailwindcss.com/img/cursors/cursor-cell.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-cell.svg	(from https://tailwindcss.com/docs/cursor)
19:28:26	1394/1394	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22186c8ffc9f056e0e1aa9805603b98cf6%22	https://tailwindcss.com/img/cursors/cursor-crosshair.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-crosshair.svg	(from https://tailwindcss.com/docs/cursor)
19:28:27	4793/4793	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d2641a76dee9701fab70bd7b966c0620%22	https://tailwindcss.com/img/cursors/cursor-vertical-text.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-vertical-text.svg	(from https://tailwindcss.com/docs/cursor)
19:28:27	3804/3804	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229808057c54664c1e0b0a9f912f7318b0%22	https://tailwindcss.com/img/cursors/cursor-alias.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-alias.svg	(from https://tailwindcss.com/docs/cursor)
19:28:27	1916/1916	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b8ddff3d15dca8f51e7346608285692c%22	https://tailwindcss.com/img/cursors/cursor-copy.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-copy.svg	(from https://tailwindcss.com/docs/cursor)
19:28:27	859/859	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224b55710fae611e66971123f5ba00434e%22	https://tailwindcss.com/img/cursors/cursor-no-drop.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-no-drop.svg	(from https://tailwindcss.com/docs/cursor)
19:28:27	839/839	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fc60d3d2c097fe98829025c32aad59c0%22	https://tailwindcss.com/img/cursors/cursor-grab.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-grab.svg	(from https://tailwindcss.com/docs/cursor)
19:28:28	1442/1442	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229ef113a1a061bb72e9dcaa4925bfb3e2%22	https://tailwindcss.com/img/cursors/cursor-grabbing.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-grabbing.svg	(from https://tailwindcss.com/docs/cursor)
19:28:28	2955/2955	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f99d761262f8956a1cac2e23fc7c1b98%22	https://tailwindcss.com/img/cursors/cursor-all-scroll.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-all-scroll.svg	(from https://tailwindcss.com/docs/cursor)
19:28:28	2971/2971	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224fc12d9dff99325bdb7895e6a5477e71%22	https://tailwindcss.com/img/cursors/cursor-col-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-col-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:28	883/883	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227013e4323f43ca2ba935aa15245f1a7b%22	https://tailwindcss.com/img/cursors/cursor-row-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-row-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:28	2023/2023	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226315a6a3d6dd74faa4bd0e946d03de13%22	https://tailwindcss.com/img/cursors/cursor-n-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-n-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:29	1775/1775	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228301c5f2543d56c02edee303312d6437%22	https://tailwindcss.com/img/cursors/cursor-e-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-e-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:29	1894/1894	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222d412a95734a2818f8ab7e26cde2e4d1%22	https://tailwindcss.com/img/cursors/cursor-s-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-s-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:29	1933/1933	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ed4de3d1343170e9afdcb4ee70c7e5c5%22	https://tailwindcss.com/img/cursors/cursor-w-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-w-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:29	2075/2075	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220f2c6ea55618cd089a10b86b32b972aa%22	https://tailwindcss.com/img/cursors/cursor-ne-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-ne-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:30	2051/2051	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22468a65abbc8960b8389fa02229cc3338%22	https://tailwindcss.com/img/cursors/cursor-nw-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-nw-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:30	2234/2234	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22485241aeef65b9070bd5f13eadcc358b%22	https://tailwindcss.com/img/cursors/cursor-se-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-se-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:30	2162/2162	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c398afa0bbc3836ebf07bcc52ee35cd5%22	https://tailwindcss.com/img/cursors/cursor-sw-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-sw-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:30	2804/2804	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267bf574b59e7e798db80aee12ef63c48%22	https://tailwindcss.com/img/cursors/cursor-ew-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-ew-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:30	2930/2930	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228f15ea18d402cf4dd4579c0f321d6a0b%22	https://tailwindcss.com/img/cursors/cursor-ns-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-ns-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:31	2787/2787	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2227dfa44856cdf2aa6d07c4965de62778%22	https://tailwindcss.com/img/cursors/cursor-nesw-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-nesw-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:31	2770/2770	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d455d1b6fd165727df4354705ea61e9e%22	https://tailwindcss.com/img/cursors/cursor-nwse-resize.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-nwse-resize.svg	(from https://tailwindcss.com/docs/cursor)
19:28:31	1491/1491	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d79469aaf9df8daf65cf6411dcf5e163%22	https://tailwindcss.com/img/cursors/cursor-zoom-in.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-zoom-in.svg	(from https://tailwindcss.com/docs/cursor)
19:28:31	1386/1386	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bcdea796fe0700a2db1393aae7eca3f7%22	https://tailwindcss.com/img/cursors/cursor-zoom-out.svg	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/img/cursors/cursor-zoom-out.svg	(from https://tailwindcss.com/docs/cursor)
19:28:33	21504/21504	---MCZ	200	added ('OK')	application/javascript	etag:W/%228b72ff1d2c845d3d69891bbf46821062%22	https://tailwindcss.com/_next/static/chunks/pages/docs/caret-color-93abdf7ed4f8d6ab.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/caret-color-93abdf7ed4f8d6ab.js	(from https://tailwindcss.com/docs/caret-color)
19:28:33	138/138	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2022%20Jan%202025%2000:28:32%20GMT	https://tailwindcss.com/docs/colors	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/docs/colors	(from https://tailwindcss.com/docs/caret-color)
19:28:33	411617/411617	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:32%20GMT	https://tailwindcss.com/api/og?path=/docs/caret-color	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og5301.png	(from https://tailwindcss.com/docs/caret-color)
19:28:34	13076/13076	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f41999e16ae919ba045f2714f5893de%22	https://tailwindcss.com/_next/static/chunks/pages/docs/pointer-events-33efaf2177f906a5.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/pointer-events-33efaf2177f906a5.js	(from https://tailwindcss.com/docs/pointer-events)
19:28:34	414784/414784	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:34%20GMT	https://tailwindcss.com/api/og?path=/docs/pointer-events	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og6e3f.png	(from https://tailwindcss.com/docs/pointer-events)
19:28:35	8049/8049	---MCZ	200	added ('OK')	application/javascript	etag:W/%229abd25b0617cdae423f90a2c98f2e413%22	https://tailwindcss.com/_next/static/chunks/pages/docs/resize-fe88a0d22be1400c.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/resize-fe88a0d22be1400c.js	(from https://tailwindcss.com/docs/resize)
19:28:35	409867/409867	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:34%20GMT	https://tailwindcss.com/api/og?path=/docs/resize	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogc767.png	(from https://tailwindcss.com/docs/resize)
19:28:35	412732/412732	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:35%20GMT	https://tailwindcss.com/api/og?path=/docs/scroll-behavior	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og2858.png	(from https://tailwindcss.com/docs/scroll-behavior)
19:28:36	3577/3577	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ffd88deab0d89b799032dfa3ab8f419a%22	https://tailwindcss.com/_next/static/chunks/pages/docs/scroll-behavior-b9d9541cd183782b.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/scroll-behavior-b9d9541cd183782b.js	(from https://tailwindcss.com/docs/scroll-behavior)
19:28:37	17933/17933	---MCZ	200	added ('OK')	application/javascript	etag:W/%22870e4ae524be808e1e06b32af1ab505c%22	https://tailwindcss.com/_next/static/chunks/3694-1124ba169705cb06.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/3694-1124ba169705cb06.js	(from https://tailwindcss.com/docs/scroll-margin)
19:28:37	29941/29941	---MCZ	200	added ('OK')	application/javascript	etag:W/%223803f91ec920dceca1429ef3eba82669%22	https://tailwindcss.com/_next/static/chunks/pages/docs/scroll-margin-14b0e06bf0b21752.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/scroll-margin-14b0e06bf0b21752.js	(from https://tailwindcss.com/docs/scroll-margin)
19:28:37	414817/414817	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:36%20GMT	https://tailwindcss.com/api/og?path=/docs/scroll-margin	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/oga944.png	(from https://tailwindcss.com/docs/scroll-margin)
19:28:38	18317/18317	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dfb63d687ce3c3fb1033e84eb46d89e%22	https://tailwindcss.com/_next/static/chunks/1514-f708fb2df86441ef.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/1514-f708fb2df86441ef.js	(from https://tailwindcss.com/docs/scroll-padding)
19:28:39	25227/25227	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a7c8de013117a491a6b125e1b770401a%22	https://tailwindcss.com/_next/static/chunks/pages/docs/scroll-padding-55186a86b79f27d7.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/scroll-padding-55186a86b79f27d7.js	(from https://tailwindcss.com/docs/scroll-padding)
19:28:39	415653/415653	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:38%20GMT	https://tailwindcss.com/api/og?path=/docs/scroll-padding	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og829c.png	(from https://tailwindcss.com/docs/scroll-padding)
19:28:40	33818/33818	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239ce3d5ad5b7c48bbf97967c629c3623%22	https://tailwindcss.com/_next/static/chunks/pages/docs/scroll-snap-align-76481d5891a19520.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/scroll-snap-align-76481d5891a19520.js	(from https://tailwindcss.com/docs/scroll-snap-align)
19:28:41	414589/414589	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:40%20GMT	https://tailwindcss.com/api/og?path=/docs/scroll-snap-align	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og3ef5.png	(from https://tailwindcss.com/docs/scroll-snap-align)
19:28:42	24305/24305	---MCZ	200	added ('OK')	application/javascript	etag:W/%2287f547c14a47f6cc509ce6a76c92c4a4%22	https://tailwindcss.com/_next/static/chunks/pages/docs/scroll-snap-stop-72e8b58f3eb8dd6c.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/scroll-snap-stop-72e8b58f3eb8dd6c.js	(from https://tailwindcss.com/docs/scroll-snap-stop)
19:28:42	417680/417680	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:41%20GMT	https://tailwindcss.com/api/og?path=/docs/scroll-snap-stop	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og26eb.png	(from https://tailwindcss.com/docs/scroll-snap-stop)
19:28:43	32432/32432	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231f995fa1c016bb68f299e61dc58f732%22	https://tailwindcss.com/_next/static/chunks/pages/docs/scroll-snap-type-487f4940bc170063.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/scroll-snap-type-487f4940bc170063.js	(from https://tailwindcss.com/docs/scroll-snap-type)
19:28:43	418034/418034	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:43%20GMT	https://tailwindcss.com/api/og?path=/docs/scroll-snap-type	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogf158.png	(from https://tailwindcss.com/docs/scroll-snap-type)
19:28:44	416489/416489	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:43%20GMT	https://tailwindcss.com/api/og?path=/docs/touch-action	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og503e.png	(from https://tailwindcss.com/docs/touch-action)
19:28:44	10286/10286	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d9273f3014cfee111d1d5afcfc79298d%22	https://tailwindcss.com/_next/static/chunks/pages/docs/touch-action-2f9d3a2d4ae13df3.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/touch-action-2f9d3a2d4ae13df3.js	(from https://tailwindcss.com/docs/touch-action)
19:28:44	414421/414421	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:28:44%20GMT	https://tailwindcss.com/api/og?path=/docs/user-select	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og7654.png	(from https://tailwindcss.com/docs/user-select)
19:28:44	8873/8873	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c2b0815bac0b078cd20581df608148dc%22	https://tailwindcss.com/_next/static/chunks/pages/docs/user-select-87c0204c49954298.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/user-select-87c0204c49954298.js	(from https://tailwindcss.com/docs/user-select)
